,temp,pressure,humidity,rain_1h,play
282913,279.0,1031.0,87.0,0.0,1.0
282920,276.0,1030.0,100.0,0.0,1.0
282921,275.0,1029.0,100.0,0.0,1.0
282922,274.0,1029.0,100.0,0.0,0.0
282933,277.0,1025.0,86.0,0.0,1.0
282934,279.0,1024.0,75.0,0.0,1.0
282935,280.0,1023.0,70.0,0.0,1.0
282936,281.0,1022.0,66.0,0.0,1.0
282937,282.0,1021.0,61.0,0.0,1.0
282941,279.0,1020.0,65.0,0.0,1.0
282942,278.0,1021.0,86.0,5.0,0.0
282944,278.0,1021.0,93.0,0.0,1.0
282946,279.0,1022.0,86.0,0.0,1.0
282947,278.0,1022.0,86.0,0.0,1.0
282950,278.0,1022.0,86.0,0.0,1.0
282951,279.0,1022.0,86.0,0.0,1.0
282953,278.0,1024.0,81.0,0.0,1.0
282959,281.0,1025.0,70.0,0.0,1.0
282963,280.0,1023.0,70.0,0.0,1.0
282964,280.0,1023.0,75.0,0.0,1.0
282967,280.0,1021.0,81.0,5.0,0.0
282970,281.0,1019.0,75.0,5.0,0.0
282975,281.0,1016.0,70.0,0.0,1.0
282978,281.0,1014.0,75.0,0.0,1.0
282982,281.0,1013.0,70.0,0.0,1.0
282983,281.0,1012.0,66.0,0.0,1.0
282988,283.0,1010.0,71.0,0.0,1.0
282994,281.0,1017.0,70.0,0.0,1.0
282996,281.0,1019.0,65.0,0.0,1.0
282997,280.0,1020.0,70.0,0.0,1.0
283000,279.0,1023.0,75.0,0.0,1.0
283002,278.0,1025.0,80.0,0.0,1.0
283007,281.0,1027.0,75.0,0.0,1.0
283008,281.0,1027.0,66.0,0.0,1.0
283011,280.0,1027.0,75.0,0.0,1.0
283013,277.0,1027.0,86.0,0.0,1.0
283015,276.0,1027.0,93.0,0.0,1.0
283017,275.0,1026.0,93.0,0.0,1.0
283022,274.0,1024.0,93.0,0.0,1.0
283023,273.0,1023.0,92.0,0.0,1.0
283026,273.0,1022.0,86.0,0.0,1.0
283028,273.0,1022.0,92.0,0.0,1.0
283030,277.0,1022.0,80.0,0.0,1.0
283031,279.0,1021.0,65.0,0.0,1.0
283034,280.0,1019.0,65.0,0.0,1.0
283039,276.0,1016.0,75.0,0.0,1.0
283041,276.0,1016.0,80.0,0.0,1.0
283043,275.0,1017.0,80.0,0.0,1.0
283046,276.0,1017.0,86.0,0.0,1.0
283056,282.0,1024.0,61.0,0.0,1.0
283058,281.0,1025.0,61.0,0.0,1.0
283062,277.0,1027.0,80.0,0.0,1.0
283066,274.0,1027.0,86.0,0.0,1.0
283071,273.0,1025.0,93.0,0.0,1.0
283072,273.0,1024.0,100.0,0.0,1.0
283073,273.0,1023.0,100.0,0.0,1.0
283074,273.0,1022.0,100.0,0.0,1.0
283075,273.0,1021.0,100.0,0.0,1.0
283082,280.0,1014.0,75.0,0.0,1.0
283084,280.0,1014.0,87.0,0.0,1.0
283085,280.0,1013.0,81.0,0.0,1.0
283097,282.0,1006.0,87.0,23.0,0.0
283100,284.0,1005.0,62.0,0.0,1.0
283103,284.0,1005.0,66.0,0.0,1.0
283105,283.0,1006.0,87.0,119.0,0.0
283106,280.0,1007.0,87.0,64.0,0.0
283108,279.0,1010.0,86.0,0.0,1.0
283110,279.0,1012.0,86.0,0.0,1.0
283115,277.0,1014.0,86.0,0.0,1.0
283117,277.0,1014.0,80.0,0.0,1.0
283121,275.0,1011.0,86.0,0.0,1.0
283122,275.0,1011.0,86.0,0.0,1.0
283129,279.0,1001.0,81.0,5.0,0.0
283132,279.0,999.0,86.0,0.0,1.0
283134,280.0,999.0,81.0,0.0,1.0
283139,279.0,1000.0,86.0,0.0,1.0
283140,279.0,1000.0,81.0,0.0,1.0
283142,279.0,1000.0,81.0,0.0,1.0
283151,281.0,996.0,70.0,0.0,1.0
283153,281.0,997.0,75.0,0.0,1.0
283155,279.0,997.0,75.0,3.0,0.0
283156,278.0,997.0,86.0,0.0,1.0
283163,279.0,992.0,86.0,13.0,0.0
283165,279.0,990.0,86.0,34.0,0.0
283168,277.0,989.0,93.0,44.0,0.0
283174,277.0,996.0,80.0,0.0,1.0
283183,276.0,1001.0,69.0,0.0,1.0
283184,276.0,1000.0,69.0,0.0,1.0
283185,276.0,1000.0,69.0,0.0,1.0
283186,276.0,1000.0,74.0,0.0,1.0
283191,276.0,1001.0,80.0,5.0,0.0
283192,276.0,1001.0,80.0,5.0,0.0
283193,275.0,1001.0,86.0,5.0,0.0
283194,275.0,1001.0,86.0,5.0,0.0
283195,275.0,1002.0,86.0,0.0,1.0
283196,275.0,1002.0,80.0,0.0,1.0
283197,276.0,1002.0,80.0,0.0,1.0
283201,277.0,1002.0,80.0,3.0,0.0
283203,277.0,1002.0,70.0,0.0,1.0
283211,276.0,1004.0,75.0,0.0,1.0
283213,275.0,1004.0,80.0,0.0,1.0
283214,275.0,1005.0,80.0,0.0,1.0
283222,275.0,1001.0,80.0,5.0,0.0
283223,276.0,1000.0,86.0,0.0,1.0
283230,278.0,994.0,80.0,0.0,1.0
283234,277.0,996.0,93.0,17.0,0.0
283237,277.0,999.0,86.0,2.0,0.0
283244,278.0,1011.0,80.0,0.0,1.0
283248,278.0,1017.0,75.0,0.0,1.0
283249,278.0,1017.0,75.0,0.0,1.0
283251,279.0,1017.0,75.0,0.0,1.0
283255,278.0,1014.0,70.0,0.0,1.0
283257,278.0,1011.0,75.0,12.0,0.0
283259,278.0,1008.0,80.0,61.0,0.0
283264,280.0,1000.0,87.0,78.0,0.0
283278,278.0,1005.0,56.0,0.0,1.0
283283,276.0,1006.0,64.0,0.0,1.0
283284,276.0,1007.0,64.0,0.0,1.0
283288,276.0,1008.0,86.0,5.0,0.0
283289,275.0,1008.0,86.0,0.0,0.0
283291,275.0,1008.0,93.0,5.0,0.0
283292,275.0,1008.0,86.0,0.0,1.0
283295,276.0,1010.0,86.0,0.0,1.0
283302,276.0,1010.0,69.0,0.0,1.0
283304,275.0,1011.0,86.0,0.0,1.0
283308,276.0,1013.0,74.0,0.0,1.0
283310,275.0,1014.0,74.0,0.0,1.0
283315,274.0,1015.0,80.0,0.0,1.0
283320,275.0,1017.0,80.0,0.0,1.0
283326,274.0,1016.0,86.0,0.0,1.0
283328,274.0,1015.0,74.0,0.0,1.0
283334,272.0,1012.0,86.0,0.0,1.0
283335,272.0,1011.0,80.0,0.0,1.0
283336,272.0,1011.0,80.0,0.0,1.0
283340,274.0,1007.0,86.0,0.0,1.0
283341,275.0,1007.0,86.0,5.0,0.0
283342,275.0,1006.0,86.0,0.0,1.0
283344,278.0,1006.0,75.0,0.0,1.0
283346,279.0,1005.0,75.0,5.0,0.0
283348,279.0,1004.0,75.0,37.0,0.0
283360,275.0,1011.0,80.0,0.0,1.0
283362,275.0,1009.0,86.0,0.0,1.0
283366,277.0,1005.0,70.0,0.0,1.0
283369,278.0,1001.0,70.0,36.0,0.0
283372,279.0,999.0,81.0,55.0,0.0
283375,279.0,999.0,86.0,67.0,0.0
283379,280.0,1001.0,75.0,0.0,1.0
283384,279.0,1003.0,81.0,0.0,1.0
283385,279.0,1003.0,75.0,0.0,1.0
283386,278.0,1003.0,75.0,0.0,1.0
283387,278.0,1003.0,80.0,0.0,1.0
283394,280.0,998.0,81.0,0.0,1.0
283395,282.0,997.0,70.0,0.0,1.0
283396,282.0,997.0,66.0,0.0,1.0
283398,281.0,997.0,75.0,42.0,0.0
283399,280.0,998.0,87.0,8.0,0.0
283400,280.0,998.0,87.0,111.0,0.0
283401,279.0,1000.0,81.0,112.0,0.0
283414,277.0,1005.0,75.0,0.0,1.0
283416,277.0,1005.0,75.0,0.0,1.0
283417,278.0,1005.0,75.0,5.0,0.0
283418,278.0,1005.0,80.0,17.0,0.0
283428,277.0,1003.0,80.0,0.0,1.0
283435,276.0,996.0,80.0,0.0,1.0
283436,276.0,994.0,86.0,0.0,1.0
283439,277.0,987.0,75.0,0.0,1.0
283440,277.0,984.0,80.0,25.0,0.0
283447,275.0,969.0,93.0,253.0,1.0
283451,277.0,967.0,80.0,19.0,0.0
283454,273.0,972.0,100.0,0.0,1.0
283459,275.0,978.0,93.0,97.0,1.0
283466,276.0,986.0,86.0,5.0,0.0
283469,276.0,989.0,80.0,0.0,1.0
283474,277.0,994.0,75.0,0.0,1.0
283477,277.0,996.0,80.0,0.0,1.0
283480,277.0,998.0,80.0,0.0,1.0
283488,276.0,1000.0,75.0,0.0,1.0
283489,276.0,999.0,86.0,5.0,0.0
283491,276.0,1000.0,86.0,5.0,0.0
283494,276.0,1001.0,80.0,0.0,1.0
283496,276.0,1001.0,80.0,26.0,0.0
283503,276.0,1006.0,86.0,0.0,1.0
283505,275.0,1008.0,86.0,0.0,1.0
283508,275.0,1009.0,86.0,0.0,1.0
283510,275.0,1010.0,80.0,0.0,1.0
283512,275.0,1011.0,80.0,0.0,1.0
283516,275.0,1013.0,80.0,0.0,1.0
283521,276.0,1014.0,74.0,0.0,1.0
283528,275.0,1016.0,80.0,0.0,1.0
283529,275.0,1016.0,80.0,0.0,1.0
283531,275.0,1015.0,86.0,0.0,1.0
283535,273.0,1013.0,86.0,0.0,1.0
283538,273.0,1011.0,86.0,0.0,1.0
283539,273.0,1011.0,74.0,0.0,1.0
283542,274.0,1010.0,64.0,0.0,1.0
283543,275.0,1009.0,59.0,0.0,1.0
283544,275.0,1008.0,59.0,0.0,1.0
283549,274.0,1008.0,74.0,0.0,1.0
283551,274.0,1008.0,80.0,0.0,1.0
283554,273.0,1007.0,93.0,0.0,0.0
283555,273.0,1007.0,93.0,0.0,0.0
283556,274.0,1006.0,93.0,0.0,0.0
283558,274.0,1006.0,93.0,0.0,0.0
283560,274.0,1007.0,93.0,49.0,0.0
283561,274.0,1007.0,93.0,0.0,1.0
283562,274.0,1008.0,93.0,51.0,0.0
283563,274.0,1008.0,93.0,51.0,1.0
283564,274.0,1008.0,100.0,48.0,0.0
283565,274.0,1008.0,100.0,48.0,1.0
283568,275.0,1009.0,93.0,16.0,0.0
283571,276.0,1010.0,86.0,0.0,1.0
283572,277.0,1011.0,86.0,0.0,1.0
283575,276.0,1012.0,86.0,5.0,0.0
283580,275.0,1015.0,100.0,0.0,1.0
283581,274.0,1016.0,93.0,0.0,1.0
283583,275.0,1018.0,93.0,0.0,1.0
283587,274.0,1019.0,100.0,0.0,0.0
283589,274.0,1020.0,93.0,0.0,1.0
283590,274.0,1020.0,100.0,0.0,1.0
283591,274.0,1020.0,100.0,0.0,0.0
283595,276.0,1020.0,93.0,0.0,1.0
283596,276.0,1019.0,93.0,0.0,1.0
283597,277.0,1019.0,86.0,0.0,1.0
283604,276.0,1020.0,93.0,0.0,1.0
283620,278.0,1020.0,93.0,0.0,0.0
283624,279.0,1019.0,100.0,14.0,0.0
283625,279.0,1019.0,100.0,1.0,0.0
283626,279.0,1019.0,100.0,1.0,0.0
283627,280.0,1019.0,100.0,0.0,0.0
283629,280.0,1019.0,100.0,18.0,0.0
283630,280.0,1019.0,100.0,18.0,0.0
283642,281.0,1015.0,93.0,0.0,1.0
283643,281.0,1015.0,93.0,0.0,1.0
283646,280.0,1012.0,93.0,0.0,1.0
283647,280.0,1012.0,93.0,0.0,1.0
283652,280.0,1008.0,87.0,0.0,1.0
283655,279.0,1008.0,87.0,0.0,0.0
283656,279.0,1008.0,87.0,0.0,0.0
283658,279.0,1009.0,100.0,23.0,0.0
283660,280.0,1010.0,93.0,21.0,0.0
283664,277.0,1015.0,86.0,78.0,0.0
283665,277.0,1017.0,86.0,0.0,1.0
283669,277.0,1022.0,86.0,0.0,1.0
283674,275.0,1025.0,93.0,0.0,1.0
283675,275.0,1026.0,93.0,0.0,1.0
283676,276.0,1026.0,86.0,0.0,1.0
283682,276.0,1026.0,93.0,13.0,0.0
283684,277.0,1026.0,93.0,37.0,0.0
283685,277.0,1026.0,93.0,37.0,0.0
283688,278.0,1026.0,93.0,18.0,0.0
283691,279.0,1027.0,86.0,0.0,1.0
283693,279.0,1028.0,93.0,0.0,1.0
283695,280.0,1028.0,87.0,0.0,1.0
283697,280.0,1028.0,87.0,0.0,1.0
283701,281.0,1028.0,87.0,0.0,1.0
283702,281.0,1028.0,87.0,0.0,1.0
283713,282.0,1031.0,100.0,0.0,0.0
283714,282.0,1031.0,100.0,0.0,0.0
283718,282.0,1031.0,93.0,0.0,0.0
283720,282.0,1031.0,93.0,0.0,0.0
283726,282.0,1032.0,87.0,0.0,1.0
283727,282.0,1032.0,87.0,0.0,1.0
283728,282.0,1032.0,87.0,5.0,0.0
283732,282.0,1032.0,87.0,0.0,0.0
283735,282.0,1032.0,93.0,0.0,0.0
283736,282.0,1032.0,93.0,0.0,0.0
283737,282.0,1032.0,87.0,0.0,0.0
283744,283.0,1032.0,87.0,0.0,1.0
283747,283.0,1032.0,76.0,5.0,0.0
283749,282.0,1033.0,75.0,0.0,1.0
283752,281.0,1033.0,81.0,0.0,1.0
283754,280.0,1033.0,81.0,0.0,1.0
283759,280.0,1033.0,87.0,0.0,1.0
283760,280.0,1032.0,87.0,0.0,1.0
283765,279.0,1029.0,81.0,0.0,1.0
283766,279.0,1028.0,86.0,0.0,1.0
283767,279.0,1027.0,75.0,0.0,1.0
283780,278.0,1017.0,81.0,0.0,1.0
283781,278.0,1017.0,86.0,0.0,0.0
283786,278.0,1015.0,81.0,0.0,1.0
283788,279.0,1014.0,75.0,0.0,1.0
283789,278.0,1014.0,75.0,0.0,1.0
283797,279.0,1012.0,70.0,0.0,1.0
283804,277.0,1007.0,75.0,0.0,1.0
283806,277.0,1004.0,80.0,51.0,0.0
283807,277.0,1002.0,86.0,84.0,0.0
283809,276.0,1000.0,93.0,0.0,1.0
283815,275.0,999.0,93.0,5.0,0.0
283817,274.0,1000.0,93.0,51.0,0.0
283819,274.0,1001.0,93.0,0.0,1.0
283821,277.0,1003.0,86.0,0.0,1.0
283822,277.0,1004.0,86.0,0.0,1.0
283824,277.0,1005.0,86.0,0.0,1.0
283826,276.0,1007.0,86.0,0.0,1.0
283837,275.0,1012.0,86.0,0.0,1.0
283838,275.0,1012.0,86.0,0.0,1.0
283841,275.0,1013.0,93.0,0.0,1.0
283842,275.0,1013.0,86.0,0.0,1.0
283844,276.0,1013.0,86.0,0.0,1.0
283851,275.0,1012.0,80.0,0.0,1.0
283852,274.0,1012.0,93.0,0.0,1.0
283854,274.0,1012.0,86.0,0.0,1.0
283855,274.0,1012.0,86.0,0.0,1.0
283857,275.0,1011.0,80.0,0.0,0.0
283858,275.0,1011.0,93.0,5.0,0.0
283859,275.0,1011.0,93.0,5.0,0.0
283861,275.0,1011.0,93.0,0.0,0.0
283866,276.0,1011.0,93.0,0.0,0.0
283868,278.0,1010.0,93.0,0.0,0.0
283869,278.0,1010.0,93.0,0.0,0.0
283873,281.0,1009.0,87.0,38.0,0.0
283879,283.0,1010.0,93.0,0.0,1.0
283880,283.0,1009.0,93.0,0.0,1.0
283881,283.0,1009.0,87.0,5.0,0.0
283882,283.0,1009.0,93.0,0.0,1.0
283889,284.0,1003.0,87.0,0.0,1.0
283892,285.0,1002.0,81.0,19.0,0.0
283900,282.0,1005.0,93.0,41.0,0.0
283902,281.0,1007.0,87.0,51.0,0.0
283907,279.0,1012.0,93.0,0.0,1.0
283914,276.0,1017.0,86.0,0.0,1.0
283916,276.0,1017.0,80.0,0.0,1.0
283918,276.0,1017.0,80.0,0.0,1.0
283919,277.0,1016.0,80.0,0.0,1.0
283920,278.0,1015.0,75.0,0.0,1.0
283921,279.0,1014.0,70.0,0.0,1.0
283925,280.0,1006.0,65.0,5.0,0.0
283934,281.0,1001.0,70.0,0.0,1.0
283943,278.0,1005.0,65.0,0.0,1.0
283946,279.0,1006.0,75.0,0.0,1.0
283948,279.0,1007.0,75.0,3.0,0.0
283951,278.0,1008.0,75.0,0.0,1.0
283958,277.0,999.0,86.0,34.0,0.0
283962,277.0,988.0,93.0,11.0,0.0
283963,278.0,985.0,86.0,107.0,0.0
283964,278.0,983.0,86.0,139.0,0.0
283967,279.0,981.0,81.0,3.0,0.0
283978,277.0,980.0,86.0,47.0,0.0
283982,276.0,986.0,86.0,45.0,0.0
283985,277.0,991.0,75.0,0.0,1.0
283988,276.0,997.0,74.0,0.0,1.0
283991,276.0,1003.0,74.0,0.0,1.0
283995,276.0,1009.0,64.0,0.0,1.0
283997,276.0,1011.0,80.0,0.0,1.0
283999,275.0,1013.0,74.0,0.0,1.0
284000,273.0,1014.0,80.0,0.0,1.0
284001,273.0,1014.0,80.0,0.0,1.0
284003,273.0,1015.0,86.0,0.0,1.0
284008,276.0,1014.0,93.0,0.0,1.0
284011,276.0,1012.0,80.0,0.0,1.0
284013,276.0,1010.0,86.0,17.0,0.0
284014,276.0,1009.0,86.0,17.0,0.0
284016,276.0,1007.0,93.0,24.0,0.0
284018,276.0,1006.0,86.0,119.0,0.0
284024,279.0,1005.0,86.0,18.0,0.0
284036,278.0,1010.0,86.0,27.0,0.0
284037,278.0,1009.0,86.0,5.0,0.0
284039,277.0,1009.0,86.0,23.0,0.0
284042,278.0,1010.0,86.0,34.0,0.0
284044,278.0,1011.0,93.0,22.0,0.0
284045,278.0,1011.0,86.0,0.0,1.0
284046,279.0,1011.0,86.0,19.0,0.0
284053,277.0,1017.0,93.0,0.0,1.0
284054,277.0,1018.0,93.0,0.0,1.0
284056,277.0,1019.0,86.0,0.0,1.0
284058,276.0,1020.0,86.0,0.0,1.0
284067,276.0,1023.0,86.0,0.0,1.0
284068,276.0,1023.0,86.0,0.0,1.0
284069,277.0,1022.0,80.0,0.0,1.0
284073,277.0,1021.0,93.0,53.0,0.0
284076,277.0,1020.0,93.0,13.0,0.0
284079,279.0,1019.0,100.0,2.0,0.0
284080,280.0,1019.0,93.0,69.0,0.0
284084,279.0,1019.0,81.0,74.0,0.0
284088,278.0,1022.0,86.0,0.0,1.0
284091,278.0,1026.0,80.0,0.0,1.0
284092,278.0,1027.0,80.0,0.0,1.0
284093,278.0,1027.0,80.0,0.0,1.0
284095,279.0,1028.0,75.0,0.0,1.0
284099,279.0,1030.0,81.0,0.0,1.0
284106,278.0,1029.0,86.0,0.0,1.0
284111,279.0,1027.0,81.0,0.0,1.0
284122,281.0,1026.0,87.0,0.0,0.0
284131,281.0,1026.0,87.0,0.0,1.0
284136,281.0,1021.0,87.0,5.0,0.0
284138,281.0,1018.0,87.0,0.0,0.0
284139,281.0,1017.0,87.0,0.0,1.0
284141,282.0,1015.0,75.0,0.0,1.0
284150,278.0,1010.0,75.0,0.0,1.0
284155,277.0,1013.0,75.0,0.0,1.0
284156,277.0,1013.0,75.0,0.0,1.0
284159,276.0,1013.0,80.0,0.0,1.0
284164,276.0,1012.0,74.0,0.0,1.0
284167,277.0,1012.0,69.0,0.0,1.0
284171,276.0,1013.0,80.0,0.0,1.0
284174,275.0,1014.0,74.0,0.0,1.0
284175,276.0,1014.0,74.0,0.0,1.0
284176,275.0,1015.0,80.0,0.0,1.0
284177,276.0,1014.0,80.0,0.0,1.0
284180,275.0,1015.0,80.0,0.0,1.0
284182,275.0,1016.0,80.0,0.0,1.0
284183,274.0,1017.0,80.0,0.0,1.0
284184,274.0,1017.0,80.0,0.0,1.0
284186,274.0,1018.0,80.0,0.0,1.0
284192,277.0,1019.0,55.0,0.0,1.0
284195,275.0,1020.0,64.0,0.0,1.0
284197,274.0,1021.0,69.0,0.0,1.0
284198,274.0,1021.0,80.0,0.0,1.0
284200,274.0,1021.0,80.0,0.0,1.0
284204,271.0,1022.0,86.0,0.0,1.0
284208,271.0,1023.0,92.0,0.0,1.0
284209,269.0,1023.0,92.0,0.0,1.0
284213,273.0,1024.0,80.0,0.0,1.0
284215,274.0,1024.0,64.0,0.0,1.0
284216,274.0,1024.0,64.0,0.0,1.0
284217,274.0,1024.0,64.0,0.0,1.0
284218,273.0,1025.0,59.0,0.0,1.0
284225,270.0,1026.0,79.0,0.0,1.0
284234,272.0,1025.0,92.0,0.0,1.0
284236,272.0,1025.0,86.0,0.0,0.0
284238,273.0,1025.0,92.0,0.0,0.0
284247,274.0,1024.0,93.0,0.0,0.0
284248,275.0,1024.0,93.0,0.0,0.0
284251,275.0,1024.0,93.0,0.0,0.0
284257,275.0,1025.0,93.0,25.0,0.0
284259,275.0,1025.0,93.0,4.0,0.0
284263,275.0,1024.0,86.0,11.0,0.0
284264,276.0,1024.0,86.0,0.0,0.0
284271,276.0,1025.0,93.0,0.0,1.0
284282,276.0,1027.0,93.0,5.0,0.0
284284,276.0,1027.0,86.0,5.0,0.0
284285,275.0,1027.0,86.0,5.0,0.0
284288,274.0,1028.0,74.0,0.0,1.0
284290,271.0,1028.0,86.0,0.0,1.0
284294,270.0,1027.0,92.0,0.0,1.0
284295,271.0,1027.0,86.0,0.0,1.0
284296,271.0,1027.0,80.0,0.0,1.0
284297,273.0,1026.0,74.0,0.0,1.0
284307,275.0,1019.0,59.0,0.0,1.0
284308,275.0,1019.0,69.0,0.0,1.0
284318,277.0,1015.0,93.0,0.0,0.0
284324,277.0,1014.0,93.0,0.0,0.0
284328,277.0,1009.0,93.0,1.0,0.0
284329,277.0,1008.0,86.0,133.0,0.0
284334,277.0,1005.0,100.0,0.0,1.0
284337,277.0,1006.0,80.0,0.0,1.0
284339,276.0,1007.0,80.0,0.0,1.0
284340,276.0,1007.0,80.0,0.0,1.0
284347,274.0,1002.0,93.0,0.0,1.0
284351,275.0,1004.0,93.0,73.0,0.0
284352,274.0,1006.0,93.0,0.0,1.0
284360,275.0,1009.0,86.0,0.0,1.0
284365,274.0,1010.0,93.0,0.0,1.0
284367,275.0,1011.0,86.0,0.0,1.0
284374,275.0,1008.0,86.0,0.0,1.0
284375,276.0,1006.0,80.0,0.0,1.0
284376,275.0,1005.0,80.0,16.0,0.0
284378,275.0,1003.0,86.0,33.0,0.0
284391,277.0,994.0,86.0,47.0,0.0
284393,276.0,994.0,93.0,0.0,1.0
284394,276.0,995.0,86.0,4.0,0.0
284396,276.0,996.0,93.0,0.0,1.0
284399,277.0,996.0,86.0,0.0,1.0
284400,277.0,996.0,86.0,75.0,0.0
284402,277.0,996.0,93.0,48.0,0.0
284406,279.0,997.0,75.0,0.0,1.0
284407,278.0,997.0,75.0,0.0,1.0
284408,278.0,997.0,70.0,89.0,0.0
284409,278.0,997.0,80.0,0.0,1.0
284412,277.0,996.0,93.0,36.0,0.0
284414,276.0,996.0,86.0,34.0,0.0
284415,276.0,997.0,93.0,37.0,0.0
284420,275.0,1003.0,86.0,0.0,1.0
284423,275.0,1006.0,86.0,0.0,1.0
284424,274.0,1007.0,93.0,0.0,1.0
284425,274.0,1008.0,86.0,0.0,1.0
284426,274.0,1009.0,93.0,0.0,1.0
284436,275.0,1010.0,80.0,26.0,0.0
284438,274.0,1010.0,93.0,63.0,0.0
284452,273.0,1012.0,100.0,0.0,0.0
284455,272.0,1013.0,92.0,0.0,0.0
284460,272.0,1016.0,92.0,0.0,1.0
284462,273.0,1018.0,86.0,0.0,1.0
284463,273.0,1018.0,86.0,0.0,1.0
284466,274.0,1019.0,80.0,0.0,1.0
284475,271.0,1023.0,92.0,0.0,0.0
284480,270.0,1024.0,100.0,0.0,0.0
284484,270.0,1025.0,92.0,0.0,1.0
284486,271.0,1025.0,92.0,0.0,1.0
284488,272.0,1025.0,74.0,0.0,1.0
284493,272.0,1026.0,74.0,0.0,1.0
284497,269.0,1026.0,85.0,0.0,1.0
284499,269.0,1026.0,92.0,0.0,1.0
284502,267.0,1026.0,92.0,0.0,0.0
284504,267.0,1026.0,92.0,0.0,1.0
284506,267.0,1026.0,92.0,0.0,1.0
284511,271.0,1027.0,92.0,0.0,1.0
284512,272.0,1026.0,74.0,0.0,1.0
284515,272.0,1026.0,68.0,0.0,1.0
284516,272.0,1025.0,63.0,0.0,1.0
284518,271.0,1026.0,79.0,0.0,1.0
284519,271.0,1026.0,79.0,0.0,1.0
284523,270.0,1026.0,79.0,0.0,1.0
284533,269.0,1026.0,79.0,0.0,1.0
284535,270.0,1027.0,73.0,0.0,1.0
284547,269.0,1029.0,68.0,0.0,1.0
284548,269.0,1029.0,73.0,0.0,1.0
284551,268.0,1029.0,73.0,0.0,1.0
284554,267.0,1030.0,73.0,0.0,1.0
284559,268.0,1031.0,73.0,0.0,1.0
284561,269.0,1031.0,68.0,0.0,1.0
284562,269.0,1031.0,63.0,0.0,1.0
284570,268.0,1032.0,85.0,0.0,0.0
284579,268.0,1032.0,73.0,0.0,1.0
284584,267.0,1033.0,79.0,0.0,1.0
284587,267.0,1034.0,73.0,0.0,1.0
284595,268.0,1034.0,57.0,0.0,1.0
284603,266.0,1034.0,57.0,0.0,1.0
284604,266.0,1034.0,62.0,0.0,1.0
284605,265.0,1034.0,62.0,0.0,1.0
284609,264.0,1035.0,66.0,0.0,1.0
284610,265.0,1035.0,56.0,0.0,1.0
284611,266.0,1035.0,57.0,0.0,1.0
284620,267.0,1034.0,62.0,0.0,1.0
284621,267.0,1034.0,62.0,0.0,1.0
284622,266.0,1034.0,67.0,0.0,1.0
284624,266.0,1034.0,67.0,0.0,1.0
284625,265.0,1034.0,72.0,0.0,1.0
284627,264.0,1034.0,78.0,0.0,1.0
284629,263.0,1033.0,72.0,0.0,1.0
284632,262.0,1034.0,72.0,0.0,1.0
284633,263.0,1034.0,72.0,0.0,1.0
284637,266.0,1034.0,62.0,0.0,1.0
284638,267.0,1033.0,57.0,0.0,1.0
284645,266.0,1035.0,52.0,0.0,1.0
284650,263.0,1036.0,61.0,0.0,1.0
284652,262.0,1036.0,56.0,0.0,1.0
284660,265.0,1037.0,52.0,0.0,1.0
284664,266.0,1036.0,52.0,0.0,1.0
284669,263.0,1037.0,66.0,0.0,1.0
284671,262.0,1038.0,61.0,0.0,1.0
284672,261.0,1038.0,66.0,0.0,1.0
284675,260.0,1038.0,66.0,0.0,1.0
284681,258.0,1038.0,92.0,0.0,1.0
284683,261.0,1038.0,71.0,0.0,1.0
284686,265.0,1036.0,44.0,0.0,1.0
284691,263.0,1035.0,61.0,0.0,1.0
284692,262.0,1036.0,56.0,0.0,1.0
284697,263.0,1035.0,85.0,0.0,1.0
284704,262.0,1033.0,92.0,0.0,0.0
284706,262.0,1034.0,92.0,0.0,1.0
284709,264.0,1034.0,85.0,0.0,1.0
284711,265.0,1034.0,79.0,0.0,1.0
284713,266.0,1035.0,67.0,0.0,1.0
284714,266.0,1035.0,79.0,0.0,1.0
284716,265.0,1036.0,73.0,0.0,1.0
284717,264.0,1036.0,78.0,0.0,1.0
284719,261.0,1037.0,84.0,0.0,1.0
284721,260.0,1038.0,92.0,0.0,1.0
284725,257.0,1038.0,84.0,0.0,1.0
284726,257.0,1038.0,84.0,0.0,1.0
284731,258.0,1039.0,92.0,0.0,1.0
284735,264.0,1039.0,78.0,0.0,1.0
284738,266.0,1038.0,67.0,0.0,1.0
284748,257.0,1037.0,84.0,0.0,1.0
284751,256.0,1036.0,84.0,0.0,1.0
284753,256.0,1037.0,84.0,0.0,1.0
284755,256.0,1037.0,84.0,0.0,1.0
284757,261.0,1038.0,85.0,0.0,1.0
284759,262.0,1038.0,78.0,0.0,1.0
284760,262.0,1038.0,85.0,0.0,1.0
284765,263.0,1038.0,66.0,0.0,1.0
284767,260.0,1038.0,78.0,0.0,1.0
284768,260.0,1039.0,78.0,0.0,1.0
284772,256.0,1039.0,77.0,0.0,1.0
284786,261.0,1038.0,56.0,0.0,1.0
284789,260.0,1038.0,55.0,0.0,1.0
284798,256.0,1039.0,76.0,0.0,1.0
284801,257.0,1038.0,84.0,0.0,1.0
284806,262.0,1040.0,72.0,0.0,1.0
284807,262.0,1040.0,72.0,0.0,1.0
284808,264.0,1039.0,72.0,0.0,1.0
284810,265.0,1040.0,72.0,0.0,1.0
284812,265.0,1040.0,67.0,0.0,1.0
